Date,Close Price
3/25/2018 0:00,985.83
3/25/2018 0:05,982.3
3/25/2018 0:10,973.6
3/25/2018 0:15,974.84
3/25/2018 0:20,972.58
3/25/2018 0:25,974.31
3/25/2018 0:30,976.37
3/25/2018 0:35,977.31
3/25/2018 0:40,979.06
3/25/2018 0:45,981.69
3/25/2018 0:50,980.32
3/25/2018 0:55,980.03
3/25/2018 1:00,981.38
3/25/2018 1:05,980.34
3/25/2018 1:10,981.57
3/25/2018 1:15,981.71
3/25/2018 1:20,983.75
3/25/2018 1:25,981.61
3/25/2018 1:30,979.69
3/25/2018 1:35,980.2
3/25/2018 1:40,980.52
3/25/2018 1:45,980.61
3/25/2018 1:50,983.57
3/25/2018 1:55,985.12
3/25/2018 2:00,981.39
3/25/2018 2:05,979.76
3/25/2018 2:10,979.05
3/25/2018 2:15,976.78
3/25/2018 2:20,977.93
3/25/2018 2:25,977.36
3/25/2018 2:30,978.54
3/25/2018 2:35,977.51
3/25/2018 2:40,977.97
3/25/2018 2:45,976.52
3/25/2018 2:50,975.34
3/25/2018 2:55,976.08
3/25/2018 3:00,975.62
3/25/2018 3:05,975.07
3/25/2018 3:10,972.39
3/25/2018 3:15,974.12
3/25/2018 3:20,974.14
3/25/2018 3:25,975.37
3/25/2018 3:30,975.21
3/25/2018 3:35,976.6
3/25/2018 3:40,976.99
3/25/2018 3:45,976.92
3/25/2018 3:50,978.33
3/25/2018 3:55,978.8
3/25/2018 4:00,980.08
3/25/2018 4:05,979.17
3/25/2018 4:10,979.99
3/25/2018 4:15,980.56
3/25/2018 4:20,982.61
3/25/2018 4:25,981.81
3/25/2018 4:30,980.49
3/25/2018 4:35,980.11
3/25/2018 4:40,979.65
3/25/2018 4:45,981.71
3/25/2018 4:50,982.54
3/25/2018 4:55,983.23
3/25/2018 5:00,983.44
3/25/2018 5:05,983.69
3/25/2018 5:10,981.87
3/25/2018 5:15,982.86
3/25/2018 5:20,984.38
3/25/2018 5:25,983.91
3/25/2018 5:30,984.62
3/25/2018 5:35,985.63
3/25/2018 5:40,984.95
3/25/2018 5:45,985.94
3/25/2018 5:50,987.1
3/25/2018 5:55,985.4
3/25/2018 6:00,983.95
3/25/2018 6:05,983.5
3/25/2018 6:10,981.83
3/25/2018 6:15,982.95
3/25/2018 6:20,981.42
3/25/2018 6:25,981.44
3/25/2018 6:30,983.71
3/25/2018 6:35,984.41
3/25/2018 6:40,983.41
3/25/2018 6:45,983.42
3/25/2018 6:50,981.03
3/25/2018 6:55,982.26
3/25/2018 7:00,982.39
3/25/2018 7:05,979.44
3/25/2018 7:10,982.43
3/25/2018 7:15,979.09
3/25/2018 7:20,979.17
3/25/2018 7:25,974.36
3/25/2018 7:30,975.3
3/25/2018 7:35,978.73
3/25/2018 7:40,976.12
3/25/2018 7:45,975.77
3/25/2018 7:50,975.03
3/25/2018 7:55,976.02
3/25/2018 8:00,976.98
3/25/2018 8:05,978.66
3/25/2018 8:10,977.52
3/25/2018 8:15,978.78
3/25/2018 8:20,983.99
3/25/2018 8:25,983.47
3/25/2018 8:30,985.48
3/25/2018 8:35,984.89
3/25/2018 8:40,984.18
3/25/2018 8:45,983.1
3/25/2018 8:50,982.61
3/25/2018 8:55,982.55
3/25/2018 9:00,983.19
3/25/2018 9:05,983.28
3/25/2018 9:10,982.96
3/25/2018 9:15,981.82
3/25/2018 9:20,980.31
3/25/2018 9:25,978.47
3/25/2018 9:30,979.99
3/25/2018 9:35,981.06
3/25/2018 9:40,981.84
3/25/2018 9:45,982.39
3/25/2018 9:50,982.03
3/25/2018 9:55,982.32
3/25/2018 10:00,981.65
3/25/2018 10:05,981.43
3/25/2018 10:10,979.83
3/25/2018 10:15,981
3/25/2018 10:20,980.32
3/25/2018 10:25,978.34
3/25/2018 10:30,974.04
3/25/2018 10:35,974.67
3/25/2018 10:40,975
3/25/2018 10:45,976.57
3/25/2018 10:50,974.51
3/25/2018 10:55,974.55
3/25/2018 11:00,973.84
3/25/2018 11:05,975.55
3/25/2018 11:10,975.04
3/25/2018 11:15,973.07
3/25/2018 11:20,973.21
3/25/2018 11:25,972.71
3/25/2018 11:30,973.44
3/25/2018 11:35,969.43
3/25/2018 11:40,970.82
3/25/2018 11:45,970.84
3/25/2018 11:50,969.73
3/25/2018 11:55,967.3
3/25/2018 12:00,969.53
3/25/2018 12:05,968.11
3/25/2018 12:10,971.15
3/25/2018 12:15,972.09
3/25/2018 12:20,974.03
3/25/2018 12:25,973.79
3/25/2018 12:30,974.29
3/25/2018 12:35,972.14
3/25/2018 12:40,972.57
3/25/2018 12:45,973.29
3/25/2018 12:50,976.98
3/25/2018 12:55,982.76
3/25/2018 13:00,979.95
3/25/2018 13:05,979.29
3/25/2018 13:10,981.42
3/25/2018 13:15,977.76
3/25/2018 13:20,978.51
3/25/2018 13:25,977.6
3/25/2018 13:30,979.38
3/25/2018 13:35,978.63
3/25/2018 13:40,981.31
3/25/2018 13:45,983.46
3/25/2018 13:50,982.15
3/25/2018 13:55,983.1
3/25/2018 14:00,986.28
3/25/2018 14:05,987.53
3/25/2018 14:10,987.99
3/25/2018 14:15,986.06
3/25/2018 14:20,983.71
3/25/2018 14:25,980.44
3/25/2018 14:30,980.62
3/25/2018 14:35,979.99
3/25/2018 14:40,982.8
3/25/2018 14:45,988.56
3/25/2018 14:50,985.71
3/25/2018 14:55,982.98
3/25/2018 15:00,982.35
3/25/2018 15:05,980.77
3/25/2018 15:10,980.22
3/25/2018 15:15,980.89
3/25/2018 15:20,979.56
3/25/2018 15:25,976.29
3/25/2018 15:30,974.13
3/25/2018 15:35,974.48
3/25/2018 15:40,971.82
3/25/2018 15:45,977.22
3/25/2018 15:50,974.45
3/25/2018 15:55,974.73
3/25/2018 16:00,972.15
3/25/2018 16:05,972.24
3/25/2018 16:10,973.96
3/25/2018 16:15,975.94
3/25/2018 16:20,978.01
3/25/2018 16:25,979.46
3/25/2018 16:30,978.53
3/25/2018 16:35,977.49
3/25/2018 16:40,976.63
3/25/2018 16:45,977.86
3/25/2018 16:50,975.64
3/25/2018 16:55,976.83
3/25/2018 17:00,978.97
3/25/2018 17:05,979.3
3/25/2018 17:10,978.54
3/25/2018 17:15,977.14
3/25/2018 17:20,977.91
3/25/2018 17:25,980.87
3/25/2018 17:30,981.31
3/25/2018 17:35,980.79
3/25/2018 17:40,979.06
3/25/2018 17:45,976.27
3/25/2018 17:50,977.5
3/25/2018 17:55,977.36
3/25/2018 18:00,974.32
3/25/2018 18:05,973.64
3/25/2018 18:10,978.8
3/25/2018 18:15,985.4
3/25/2018 18:20,986.4
3/25/2018 18:25,985.35
3/25/2018 18:30,985.77
3/25/2018 18:35,984.22
3/25/2018 18:40,985.27
3/25/2018 18:45,988.29
3/25/2018 18:50,989.51
3/25/2018 18:55,988.47
3/25/2018 19:00,989.02
3/25/2018 19:05,988.19
3/25/2018 19:10,987.44
3/25/2018 19:15,988.23
3/25/2018 19:20,988.74
3/25/2018 19:25,991.07
3/25/2018 19:30,987.49
3/25/2018 19:35,985.9
3/25/2018 19:40,985.86
3/25/2018 19:45,982.64
3/25/2018 19:50,984.15
3/25/2018 19:55,984.51
3/25/2018 20:00,984.1
3/25/2018 20:05,983.17
3/25/2018 20:10,984.08
3/25/2018 20:15,983.95
3/25/2018 20:20,983.34
3/25/2018 20:25,983.91
3/25/2018 20:30,982.77
3/25/2018 20:35,980.99
3/25/2018 20:40,977.45
3/25/2018 20:45,975.95
3/25/2018 20:50,977.02
3/25/2018 20:55,978.06
3/25/2018 21:00,980.52
3/25/2018 21:05,981.6
3/25/2018 21:10,981.83
3/25/2018 21:15,984.07
3/25/2018 21:20,984.18
3/25/2018 21:25,982.89
3/25/2018 21:30,982.97
3/25/2018 21:35,984.41
3/25/2018 21:40,983.24
3/25/2018 21:45,982.88
3/25/2018 21:50,983.37
3/25/2018 21:55,983.92
3/25/2018 22:00,985.61
3/25/2018 22:05,985.78
3/25/2018 22:10,985.78
3/25/2018 22:15,986.56
3/25/2018 22:20,985
3/25/2018 22:25,984.63
3/25/2018 22:30,981.81
3/25/2018 22:35,983.54
3/25/2018 22:40,985.62
3/25/2018 22:45,984.63
3/25/2018 22:50,985.2
3/25/2018 22:55,984.39
3/25/2018 23:00,972.24
3/25/2018 23:05,966.25
3/25/2018 23:10,966.13
3/25/2018 23:15,970.49
3/25/2018 23:20,969.82
3/25/2018 23:25,969.36
3/25/2018 23:30,967.22
3/25/2018 23:35,965.52
3/25/2018 23:40,966.82
3/25/2018 23:45,966.14
3/25/2018 23:50,970.62
3/25/2018 23:55,971.56
3/26/2018 0:00,967.37
3/26/2018 0:05,966.88
3/26/2018 0:10,967.9
3/26/2018 0:15,970.64
3/26/2018 0:20,969.05
3/26/2018 0:25,970.11
3/26/2018 0:30,972.03
3/26/2018 0:35,968.74
3/26/2018 0:40,968.7
3/26/2018 0:45,971.69
3/26/2018 0:50,970.32
3/26/2018 0:55,970.01
3/26/2018 1:00,967.58
3/26/2018 1:05,965.88
3/26/2018 1:10,963.72
3/26/2018 1:15,963.91
3/26/2018 1:20,967.89
3/26/2018 1:25,970.4
3/26/2018 1:30,970.86
3/26/2018 1:35,971.08
3/26/2018 1:40,968.82
3/26/2018 1:45,968.49
3/26/2018 1:50,968.86
3/26/2018 1:55,966.78
3/26/2018 2:00,966.64
3/26/2018 2:05,964.96
3/26/2018 2:10,965.81
3/26/2018 2:15,969.69
3/26/2018 2:20,972.52
3/26/2018 2:25,971
3/26/2018 2:30,971.26
3/26/2018 2:35,971.78
3/26/2018 2:40,971.12
3/26/2018 2:45,970.3
3/26/2018 2:50,965.01
3/26/2018 2:55,967.66
3/26/2018 3:00,966.78
3/26/2018 3:05,969.29
3/26/2018 3:10,972.56
3/26/2018 3:15,968.25
3/26/2018 3:20,971
3/26/2018 3:25,975.43
3/26/2018 3:30,973.39
3/26/2018 3:35,972.85
3/26/2018 3:40,973.23
3/26/2018 3:45,972.34
3/26/2018 3:50,971.81
3/26/2018 3:55,971.61
3/26/2018 4:00,971.53
3/26/2018 4:05,971.7
3/26/2018 4:10,970.99
3/26/2018 4:15,973.54
3/26/2018 4:20,970.3
3/26/2018 4:25,971.82
3/26/2018 4:30,973.78
3/26/2018 4:35,975.34
3/26/2018 4:40,973.71
3/26/2018 4:45,971.89
3/26/2018 4:50,972.72
3/26/2018 4:55,972.92
3/26/2018 5:00,973.08
3/26/2018 5:05,973.18
3/26/2018 5:10,971.86
3/26/2018 5:15,972.24
3/26/2018 5:20,973.4
3/26/2018 5:25,971.06
3/26/2018 5:30,971.12
3/26/2018 5:35,973.96
3/26/2018 5:40,974.8
3/26/2018 5:45,973.58
3/26/2018 5:50,973.68
3/26/2018 5:55,974.77
3/26/2018 6:00,972.49
3/26/2018 6:05,975.25
3/26/2018 6:10,975.61
3/26/2018 6:15,972.78
3/26/2018 6:20,971.72
3/26/2018 6:25,973.66
3/26/2018 6:30,973.45
3/26/2018 6:35,972.19
3/26/2018 6:40,972.84
3/26/2018 6:45,974.28
3/26/2018 6:50,973.02
3/26/2018 6:55,973.26
3/26/2018 7:00,972.38
3/26/2018 7:05,973.23
3/26/2018 7:10,968.53
3/26/2018 7:15,972.93
3/26/2018 7:20,971.22
3/26/2018 7:25,972.06
3/26/2018 7:30,971.28
3/26/2018 7:35,970.3
3/26/2018 7:40,969.53
3/26/2018 7:45,970.68
3/26/2018 7:50,970.23
3/26/2018 7:55,969.67
3/26/2018 8:00,970.79
3/26/2018 8:05,966.79
3/26/2018 8:10,966.21
3/26/2018 8:15,970.18
3/26/2018 8:20,969.51
3/26/2018 8:25,970.64
3/26/2018 8:30,969.48
3/26/2018 8:35,969.72
3/26/2018 8:40,969.96
3/26/2018 8:45,969.79
3/26/2018 8:50,970.42
3/26/2018 8:55,971.19
3/26/2018 9:00,969.35
3/26/2018 9:05,968.48
3/26/2018 9:10,967.15
3/26/2018 9:15,964.25
3/26/2018 9:20,961.46
3/26/2018 9:25,957.66
3/26/2018 9:30,962.16
3/26/2018 9:35,952.97
3/26/2018 9:40,953.17
3/26/2018 9:45,952.25
3/26/2018 9:50,953.48
3/26/2018 9:55,956.38
3/26/2018 10:00,955.54
3/26/2018 10:05,953.92
3/26/2018 10:10,951.98
3/26/2018 10:15,951.56
3/26/2018 10:20,950.14
3/26/2018 10:25,949.44
3/26/2018 10:30,954.31
3/26/2018 10:35,951.68
3/26/2018 10:40,950.81
3/26/2018 10:45,952.58
3/26/2018 10:50,951.31
3/26/2018 10:55,948.46
3/26/2018 11:00,947.43
3/26/2018 11:05,947.14
3/26/2018 11:10,941.31
3/26/2018 11:15,939.94
3/26/2018 11:20,936.71
3/26/2018 11:25,935.03
3/26/2018 11:30,925.07
3/26/2018 11:35,924.4
3/26/2018 11:40,923.55
3/26/2018 11:45,922.17
3/26/2018 11:50,921.91
3/26/2018 11:55,920.28
3/26/2018 12:00,920.17
3/26/2018 12:05,920.64
3/26/2018 12:10,917.79
3/26/2018 12:15,917.56
3/26/2018 12:20,913.15
3/26/2018 12:25,913.29
3/26/2018 12:30,914.92
3/26/2018 12:35,917.88
3/26/2018 12:40,920.27
3/26/2018 12:45,924.06
3/26/2018 12:50,922.43
3/26/2018 12:55,923.33
3/26/2018 13:00,920.99
3/26/2018 13:05,921.97
3/26/2018 13:10,922.54
3/26/2018 13:15,923.69
3/26/2018 13:20,923.21
3/26/2018 13:25,921.06
3/26/2018 13:30,919.78
3/26/2018 13:35,923.23
3/26/2018 13:40,924.25
3/26/2018 13:45,924.55
3/26/2018 13:50,927.15
3/26/2018 13:55,928.32
3/26/2018 14:00,928.12
3/26/2018 14:05,927.51
3/26/2018 14:10,926.04
3/26/2018 14:15,924.69
3/26/2018 14:20,922.65
3/26/2018 14:25,923.46
3/26/2018 14:30,925.71
3/26/2018 14:35,923.3
3/26/2018 14:40,921.59
3/26/2018 14:45,919.94
3/26/2018 14:50,914.81
3/26/2018 14:55,917.15
